#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:33.890005Z,0.272575592,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:34.890005Z,0.245757868,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:35.890005Z,0.23230588,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:36.890005Z,0.257460867,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:37.890005Z,0.227046111,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:38.890005Z,0.246130605,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:39.890005Z,0.243205847,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:40.890005Z,0.233622297,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:41.890005Z,0.373350795,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:42.890005Z,0.272842664,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:43.890005Z,0.235328799,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:44.890005Z,0.216493539,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:45.890005Z,0.214784401,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:46.890005Z,0.261028818,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:47.890005Z,0.232482765,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:48.890005Z,0.245947638,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:49.890005Z,0.252057831,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:50.890005Z,0.228266671,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:51.890005Z,0.264228789,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:52.890005Z,0.272318847,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:53.890005Z,0.242895354,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:54.890005Z,0.257958462,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:55.890005Z,0.264779544,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:56.890005Z,0.216465951,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:57.890005Z,0.226146653,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:58.890005Z,0.196990973,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:59.890005Z,0.239194873,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:00.890005Z,0.205485811,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:01.890005Z,0.252818842,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:02.890005Z,0.290684612,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:03.890005Z,0.240861012,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:04.890005Z,0.217640942,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:05.890005Z,0.238311929,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:06.890005Z,0.277497234,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:07.890005Z,0.282402624,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:08.890005Z,0.234659475,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:09.890005Z,0.243493851,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:10.890005Z,0.277783673,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:11.890005Z,0.255233297,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:12.890005Z,0.227871028,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:13.890005Z,0.309500125,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:14.890005Z,0.23604525,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:15.890005Z,0.251708132,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:16.890005Z,0.215789521,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:17.890005Z,0.252859119,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:18.890005Z,0.273072503,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:19.890005Z,0.23752362,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:20.890005Z,0.25906289,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:21.890005Z,0.261877678,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:22.890005Z,0.316612106,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:23.890005Z,0.310795802,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:24.890005Z,0.300093319,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:25.890005Z,0.312191017,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:26.890005Z,0.290392902,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:27.890005Z,0.302315209,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:28.890005Z,0.273726131,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:29.890005Z,0.16427925,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:30.890005Z,0.184610175,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:31.890005Z,0.19109856,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:32.890005Z,0.215824456,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:33.890005Z,0.232168026,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:34.890005Z,0.208081629,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:35.890005Z,0.298202201,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:36.890005Z,0.24668766,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:37.890005Z,0.29842595,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:38.890005Z,0.26576535,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:39.890005Z,0.257053048,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:40.890005Z,0.246328562,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:41.890005Z,0.276962193,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:42.890005Z,0.26855367,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:43.890005Z,0.258710631,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:44.890005Z,0.275259604,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:45.890005Z,0.257510916,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:46.890005Z,0.239342815,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:47.890005Z,0.259324043,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:48.890005Z,0.278643856,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:49.890005Z,0.241790064,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:50.890005Z,0.214288168,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:51.890005Z,0.258754683,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:52.890005Z,0.270484235,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:53.890005Z,0.338087669,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:54.890005Z,0.258815771,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:55.890005Z,0.358671151,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:56.890005Z,0.296166267,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:57.890005Z,0.353151588,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:58.890005Z,0.263701036,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:59.890005Z,0.276288641,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:00.890005Z,0.28933887,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:01.890005Z,0.314835338,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:02.890005Z,0.29352835,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:03.890005Z,0.278305784,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:04.890005Z,0.297063436,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:05.890005Z,0.260014923,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:06.890005Z,0.266836861,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:07.890005Z,0.459339414,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:08.890005Z,0.322602076,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:09.890005Z,0.343772704,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:10.890005Z,0.332821522,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:11.890005Z,0.355060442,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:12.890005Z,0.308889735,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:13.890005Z,0.31585476,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:14.890005Z,0.368206595,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:15.890005Z,0.33830409,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:16.890005Z,0.367818502,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:17.890005Z,0.282009009,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:18.890005Z,0.31289227,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:19.890005Z,0.362591912,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:20.890005Z,0.332456664,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:21.890005Z,0.299763055,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:22.890005Z,0.258171958,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:23.890005Z,0.261165234,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:24.890005Z,0.315412491,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:25.890005Z,0.264811461,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:26.890005Z,0.347124693,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:27.890005Z,0.293009437,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:28.890005Z,0.284594267,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:29.890005Z,0.300420088,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:30.890005Z,0.410628632,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:31.890005Z,0.365005614,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:32.890005Z,0.270383184,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:33.890005Z,0.261488211,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:34.890005Z,0.318797558,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:35.890005Z,0.397128276,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:36.890005Z,0.292820225,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:37.890005Z,0.292923983,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:38.890005Z,0.322979675,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:39.890005Z,0.262334001,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:40.890005Z,0.262513296,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:41.890005Z,0.295443743,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:42.890005Z,0.283669275,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:43.890005Z,0.315525449,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:44.890005Z,0.306871808,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:45.890005Z,0.402838697,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:46.890005Z,0.284929119,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:47.890005Z,0.273223944,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:48.890005Z,0.292982782,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:49.890005Z,0.289938222,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:50.890005Z,0.286052082,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:51.890005Z,0.307013449,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:52.890005Z,0.316872397,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:53.890005Z,0.298525589,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:54.890005Z,0.308956036,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:55.890005Z,0.32782632,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:56.890005Z,0.302895702,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:57.890005Z,0.299139129,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:58.890005Z,0.35148629,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:39:59.890005Z,0.270944587,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:00.890005Z,0.306408319,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:01.890005Z,0.357185264,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:02.890005Z,0.434316068,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:03.890005Z,0.337992413,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:04.890005Z,0.288642588,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:05.890005Z,0.311079057,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:06.890005Z,0.28402007,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:07.890005Z,0.347647549,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:08.890005Z,0.32205815,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:09.890005Z,0.333281792,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:10.890005Z,0.296946385,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:11.890005Z,0.337592685,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:12.890005Z,0.312975331,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:13.890005Z,0.283463553,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:14.890005Z,0.302099691,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:15.890005Z,0.316781122,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:16.890005Z,0.378429624,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:17.890005Z,0.298509313,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:18.890005Z,0.281966897,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:19.890005Z,0.279962781,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:20.890005Z,0.272615257,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:21.890005Z,0.292114986,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:22.890005Z,0.264908555,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:23.890005Z,0.460859615,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:24.890005Z,0.312521798,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:25.890005Z,0.341426136,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:26.890005Z,0.287703499,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:27.890005Z,0.289822273,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:28.890005Z,0.302510639,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:29.890005Z,0.339914836,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:30.890005Z,0.293513666,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:31.890005Z,0.276960897,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:32.890005Z,0.288820742,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:33.890005Z,0.261528307,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:34.890005Z,0.257415975,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:35.890005Z,0.266630635,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:36.890005Z,0.291538212,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:37.890005Z,0.292300723,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:38.890005Z,0.29106496,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:39.890005Z,0.264982175,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:40.890005Z,0.281378822,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:41.890005Z,0.450141954,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:42.890005Z,0.28022342,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:43.890005Z,0.324526873,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:44.890005Z,0.271359854,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:45.890005Z,0.26810289,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:46.890005Z,0.288078525,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:47.890005Z,0.273587505,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:48.890005Z,0.28115577,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:49.890005Z,0.279399848,Column1,Feature Table
,,0,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:40:50.890005Z,0.30469653,Column1,Feature Table
